प्लान,പ്ലാൻ
सीन,സീൻ
आज,ഇന്ന്
हीरो,നായകൻ
ताकत,ശക്തി
जान,ജീവിതം
मुसीबत,കുഴപ്പം
माँ,അമ്മ
लाड़ली,പ്രിയ
ममता,അമ്മ
दुलार,കാരെസ്
माता,അമ്മ
खाना,ഭക്ഷണം
डिनर,അത്താഴം
मदर्स डे,മാതൃദിനം
लाडला,പ്രിയ
मम्मी,അമ്മ
लाडली,പ്രിയ
सुलाना,ഉറങ്ങുക
लोहरी,ലോഹ്രി
गोध,സെൻസ്
पंखा,ഫാൻ
हव्वा,ഹവ്വ
पढ़ाई,പഠനങ്ങൾ
सीखना,പഠനം
बताना,പറയാൻ
कपडे,വസ്ത്രങ്ങൾ
ठण्ड,തണുപ്പ്
बेस्ट माँ,മികച്ച അമ്മ
सबसे अच्छी माँ,മികച്ച അമ്മ
प्यारी माँ,പ്രിയ അമ്മ
सबसे अच्छी  माँ,മികച്ച അമ്മ
माँ का प्यार,അമ്മയുടെ സ്നേഹം
गोद,ലാപ്പ്
फूल,പൂക്കൾ
बेलन,റോളിംഗ് പിൻ
बैट,ബാറ്റ്
हवा,കാറ്റ്
दुनिया,ലോകം
बच्चा,കുഞ്ഞേ
खुशी,സന്തോഷം
नाश्ता,പ്രഭാതഭക്ഷണം
शब्द,വാക്കുകൾ
खत,കത്ത്
खुशकिस्मत,ഭാഗ്യം
पत्र,കത്ത്
लिखना,എഴുതാൻ
सबसे अच्छी,മികച്ചത്
कबार,കബാർ
बच्ची,പെൺകുട്ടി
सेल्फी,സെൽഫി
चित्र,ചിത്രം
सेल्फी की रानी,സെൽഫി രാജ്ഞി
रानी,രാജ്ഞി
फोतो,ഫോട്ടോ
कैमरा,ക്യാമറ
पोज़,പോസ്
रोम,റോം
नाओ,ഇപ്പോൾ
समुन्दर,കടൽ
उड़ना,പറക്കാൻ
चिड़िया,പക്ഷി
टाइटैनिक,ടൈറ്റാനിക്
सड़क,റോഡ്
गाडी,കാർ
सामान,സ്റ്റഫ്
हॉर्न,കൊമ്പ്
लड़की,പെൺകുട്ടി
छुरी काँटा,കത്തി നാൽക്കവല
दारू,മദ്യം
बियर,ബിയർ
पीना,കുടിക്കാൻ
रात,രാത്രി
शराब,വീഞ്ഞ്
ठेका,കരാർ
रास्ता,വഴി
देश,രാജ്യം
बैग,ബാഗ്
बर्गर,ബർഗറുകൾ
ऑरेंज ड्रिंक,ഓറഞ്ച് ഡ്രിങ്ക്
भूक,വിശപ്പ്
ढाबा,ധാബ
रेस्टोरेंट,റെസ്റ്റോറന്റ്
गाढ़ी,കട്ടിയുള്ളത്
आसमान,ആകാശം
बदल,മാറ്റുക
पंछी,പക്ഷികൾ
प्लेन,വിമാനം
राजा,രാജാവ്
सेल्फी का राजा,സെൽഫിയുടെ രാജാവ്
पेरिस,പാരീസ്
इफ्फेल टावर,ഈഫൽ ടവർ
फोटो,ഫോട്ടോ
लाल,ചുവപ്പ്
वाइन,വീഞ്ഞ്
लाल कपडे,ചുവന്ന വസ്ത്രങ്ങൾ
बार,ബാർ
नेटवर्क,നെറ്റ്‌വർക്ക്
पहाड़,പർവ്വതം
कनेक्शन,കണക്ഷൻ
फ़ोन,ഫോൺ
आई लव यू,ഞാൻ നിന്നെ സ്നേഹിക്കുന്നു
मोहोब्बत,സ്നേഹം
मैसेज,സന്ദേശം
किस,ചുംബനം
चुम्मा,ചുംബനം
गुलाब,റോസ്
तकिया,തലയിണ
गद्दा,കട്ടിൽ
बिस्तर,കിടക്ക
बेड,കിടക്ക
गुड नाईट,ഗുഡ് നൈറ്റ്
चप्पल,സ്ലിപ്പറുകൾ
तुमसे प्यार है,നിന്നെ സ്നേഹിക്കുന്നു
बहुत ज्यादा,വളരെയധികം
आशिकी,സ്നേഹം
हाई,ഹായ്
हाउ आर यू ?,സുഖമാണോ?
शादी शुदा,വിവാഹിതർ
ऑफिस,ഓഫീസ്
कंप्यूटर,കമ്പ്യൂട്ടർ
लैपटॉप,ലാപ്‌ടോപ്പ്
बर्फ,മഞ്ഞ്
चुटिया,പിഞ്ച് ചെയ്യുക
मंडे,തിങ്കളാഴ്ച
सोमवार,തിങ്കളാഴ്ച
रोना,കരയാൻ
परेशान,അസ്വസ്ഥത
लड़किया,പെൺകുട്ടികൾ
बराबरी,തുല്യമായി
हक,ശരി
पक्ष,വർഷം
देरी,കാലതാമസം
बॉस,ബോസ്
समेह,അതേ
तनख्वा,ശമ്പളം
खुसुर पुसुर,ഖുസൂർ പുസൂർ
कॉफ़ी,കോഫി
छोड़ना,പോകാൻ
तंग,ഇറുകിയത്
छोटू,ഷോർട്ടി
कैंटीन,കാന്റീൻ
सुट्टा,സുത്ത
बीड़ी,ബീഡി
तंबाकू,പുകയില
सिग्रेट,സിഗരറ്റ്
धुआँ,പുക
मैनेजर,മാനേജർ
टिफ़िन,ടിഫിൻ
खुशबू,സുഗന്ധം
दफ्तर,ഓഫീസ്
प्रेशर,സമ്മർദ്ദം
आखरी दिन,അവസാന ദിവസം
रैपर,റാപ്പർ
गायक,ഗായകൻ
पटोला,പട്ടോള
बोहेमिया,ബോഹെമിയ
वोडका,വോഡ്ക
हनी सिंग,തേൻ പാടുക
भागेगी,ഓടും
जैगुआर,ജാഗ്വാർ
बादशाह,രാജാവ്
दिल्ली,ദില്ലി
लंदन,ലണ്ടൻ
बजादु,ബജാട്
ज़ीउस,സ്യൂസ്
कंगना,കങ്കണ
र.डी.बी.,Rdb
सोनिया,സോണിയ
ढिशूम,ഡിഷൂം
बॉयफ्रेंड,കാമുകൻ
गर्लफ्रेंड,കാമുകിമാർ
मुटियारे,മുട്ടിയാരെ
गड्डी,ഡെക്ക്
जट्टिए,ജട്ടി
डी.ज.,ഡി.ജെ.
इंडियन,ഇന്ത്യൻ
सोनीया,സോണിയ
जेस्टर,ജെസ്റ്റർ
डिशूम,ഡിഷൂം
इमरान,ഇമ്രാൻ
गद्दी,പാഡിംഗ്
रोल्ला,റോള
इशारे,ആംഗ്യങ്ങൾ
ऑनलाइन,ഓൺ‌ലൈൻ
बात,കാര്യം
कॉल,വിളിക്കുക
गुस्सा,ദേഷ്യം
फ.बी.,എഫ്.ബി.
पसंद,ലൈക്കുകൾ
लाइक,ലൈക്ക്
कमेंट,അഭിപ്രായം
मोबाइल,മൊബൈൽ
स्मार्ट फ़ोन,സ്മാർട്ട്ഫോൺ
लड़का,പയ്യൻ
विफई,വൈഫൈ
डाटा,ഡാറ്റ
उदास,സങ്കടം
लोट्टा,ലോട്ട
शौचालय,ടോയ്‌ലറ്റ്
टॉयलेट,ടോയ്‌ലറ്റ്
पुस्तक,പുസ്തകം
नोट्स,കുറിപ്പുകൾ
नया,പുതിയത്
खरीदारी,ഷോപ്പിംഗ്
आर्डर,ഓർഡർ
चिलाना,ചവയ്ക്കാൻ
डरना,ഭയപ്പെടാൻ
नापसंद,അനിഷ്ടം
चौकना,അലേർട്ട് ചെയ്യാൻ
नाराज़,ദേഷ്യം
प्यारा,മനോഹരമായ
बाबू,ബാബു
शोना,ഷോന
जग जाओ,ഉണരുക
किस्मत,ഭാഗ്യം
अबे,അബെ
ओई,Oi
लेआउट,ലേ Layout ട്ട്
और आज का क्या सीन है,ഇന്നത്തെ രംഗം എന്താണ്
गिमिंग,ജിമ്മിംഗ്
सुपरस्टार,സൂപ്പർസ്റ്റാറുകൾ
पॉवर,പവർ
बची,ഇടത്
मम्मी की लाडो,മമ്മിയുടെ ലഡോ
मम्मी बेटी,അമ്മ മകൾ
मम्मा,മാമ
माँ क लड्डू,മാ ലദ്ദു
बेटा,മകൻ
दुलारा,വിലമതിക്കുന്നു
मेरा बच्चा,എന്റെ കുഞ്ഞ്
मुन्ना,ടോട്ട്
मुन्नी,മുന്നി
मेरी माँ,എന്റെ അമ്മ
गर्मी,വേനൽ
साड़ी,സാരി
सिखाना,പഠിപ്പിക്കാൻ
चुम्मी,ചുംബനം
आजा लाडो,ആജാ ലഡോ
मेरा प्यारा,എന്റെ മനോഹരമായ
लड्डू,ലഡ്ഡൂ
माँ के हाथ का खाना,അമ്മയുടെ കൈ ഭക്ഷണം
ठंडी,തണുപ്പ്
स्वेटर,സ്വെറ്റർ
प्यारी बच्ची,മധുരമുള്ള കുഞ്ഞ്
लडडू,ലഡ്ഡു
मेरी बेटी,എന്റെ മകൾ
झप्पी,ആലിംഗനം
में प्यारी  माँ,മധുരമുള്ള അമ്മ
दुलारी,ദുലാരി
आंखों का तारा,നേത്ര നക്ഷത്രം
आँखों का तारा,നേത്ര നക്ഷത്രം
बल्ला,ബാറ്റ്
सबसे प्यारा,ഏറ്റവും മനോഹരമായത്
टेस्टी,രുചിയുള്ള
माँ की गोदी,അമ്മയുടെ ഡോക്ക്
मेरा बेटा,എന്റെ മകൻ
सबसे ज्यादा स्वादिष्ठ,ഏറ്റവും രുചികരമായത്
खूबसूरत,സുന്ദരം
रफ़्तार,വേഗത
जुनून,അഭിനിവേശം
भूख,വിശപ്പ്
स्वादिष्ट,രുചികരമായ
नशा,ലഹരി
देसी दारू,ദേശി മദ്യം
गुमनाम,അജ്ഞാതൻ
घूम गए,അലഞ്ഞുതിരിഞ്ഞു
मदद,സഹായം
भूख लगी है,എനിക്ക് വിശക്കുന്നു
स्पीड,വേഗത
गेड़ी,കഴുത
लम्बा रास्ता,വളരെ ദൂരം
उड़ान,ഫ്ലൈറ്റ്
क्या यार,എന്ത് സുഹൃത്ത്
जंगल,വനം
केयर,പരിചരണം
फ़िक्र,പരിചരണം
औरत,സ്ത്രീ
छुट्टियां,അവധിദിനങ്ങൾ
मौसम,കാലാവസ്ഥ
मज़े,ആസ്വദിക്കൂ
थकान,ക്ഷീണം
बस बहुत हुआ,മതി
नहीं सहेंगे,സഹിക്കില്ല
सबको दिखा देंगे,എല്ലാവരേയും കാണിക്കും
हम किसी से कम नहीं,ഞങ്ങൾ എല്ലാവരിലും കുറവല്ല
सख्त,കർശനമാണ്
घडी,ക്ലോക്ക്
चित चाट,ചിറ്റ് ചാറ്റ്
वेट,ഭാരം
इंतेज़ार,കാത്തിരിക്കുക
मजबूरी,നിസ്സഹായത
चौड़,വിശാലമായ
टशन,തഷാൻ
रौला,റ ou ള
जलवे,ബേൺ ചെയ്യുക
भैया,സഹോദരൻ
सरदार,ചീഫ്
पाजी,കാഡ്
बल्ले बल्ले,ബാറ്റ് ബാറ്റ്
ब्रेक,ഇടവേള
टेंशन,പിരിമുറുക്കം
गप शप,ഗോസിപ്പ്
बखहद,ബഖാദ്
मोटा,കൊഴുപ്പ്
जुगाड़,ജുഗാദ്
हर चीज़ का तोड़,എല്ലാം തകർക്കുക
जोड़ना,ചേർക്കാൻ
लाइन,ലൈൻ
जॉइन,ചേരുക
सोफा,സോഫ
रिशवत,കൈക്കൂലി
ब्लैक मनी,കള്ളപ്പണം
पुलिस,പോലീസ്
नेता,നേതാവ്
पैसे,പണം
जुगाड़ू,ജുഗാട്
में  हू ना,ഞാനല്ല
हो जाएगा,ചെയ്യും
होजाएगा,ചെയ്യും
अरे सब होजाएगा,ഹേയ് എല്ലാം ചെയ്യും
चिंता,ആശങ്ക
सबकुछ,എല്ലാം
नो टेंशन,പിരിമുറുക്കമില്ല
दादा,മുത്തച്ഛൻ
गुंडा,പങ്ക്
रौब,റൗബ്
माल,സാധനങ്ങൾ
रुपये,പണം
कला धन,കലാ പണം
सलमान,സൽമാൻ
बीइंग ह्यूमन,മനുഷ്യനായിരിക്കുക
बहन,സഹോദരി
पहुंच,എത്തിച്ചേരുക
स्टाफ,സ്റ്റാഫ്
बाप,അച്ഛൻ
बोबबल,ബോബിൾ
पुष्पा,പുഷ്പ
दिल्लगी,ഫങ്കി
इश्क़,സ്നേഹം
दीवाना,ഭ്രാന്തൻ
रमेश,രമേശ്
लाइक्स,ഇഷ്‌ടങ്ങൾ
डांस,നൃത്തം
नाचो,നൃത്തം
दीवानी,അടിമ
स्टीकर,സ്റ്റിക്കർ
बोलो,സംസാരിക്കുക
चैटिंग,ചാറ്റിംഗ്
योगा,യോഗ
रामदेव,രാംദേവ്
आसन,സീറ്റ്
ठण्ड रख,ശാന്തമായിരിക്കുക
रियलिटी स्खस,റിയാലിറ്റി വീട്
लाइफ स्खस,ആയുസ്സ്
माता रानी,അമ്മ രാജ്ഞി
पाप,പാപം
नशा पसंद,മയക്കുമരുന്നിന് അടിമ
संत,വിശുദ്ധ
इनस्टॉल,ഇൻസ്റ്റാൾ ചെയ്യുക
पुण्य,പുണ്യം
योगी,യോഗി
माला,ഗാർലൻഡ്
हीरोपंती,ഹീറോപന്തി
लव नेचर,പ്രകൃതിയെ സ്നേഹിക്കുക
धरती माता,മാതൃഭൂമി
देसी,ദേശി
रम,റം
बधाई,അഭിനന്ദനങ്ങൾ
गुलदस्ता,പൂച്ചെണ്ട്
नमस्कार,ഹലോ
सवेरा,പ്രഭാതം
लक,ഭാഗ്യം
तकदीर,ഭാഗ്യം
आल द बेस्ट,എല്ലാ ആശംസകളും
धन्यवाद,നന്ദി
गुडमॉर्निंग,സുപ്രഭാതം
शुक्रिया,നന്ദി
हेल्प,സഹായം
रोज,ദിവസവും
राँझा,രഞ്ജ
हीर,Quintessence
सच्चा  प्यार,യഥാർത്ഥ സ്നേഹം
लव यू,നിന്നെ സ്നേഹിക്കുന്നു
मेरा दिल,എന്റെ ഹൃദയം
मैं तुमसे प्यार करता हूँ,ഞാൻ നിന്നെ സ്നേഹിക്കുന്നു
सिर्फ तुम,നിങ്ങൾ മാത്രം
डार्लिंग,ഡാർലിംഗ്
मेहबूबा,മെഹ്ബൂബ
मेरा दिल चुराया,എന്റെ ഹൃദയം മോഷ്ടിച്ചു
वेटिंग,കാത്തിരിക്കുന്നു
गले लगा लो,ആലിംഗനം
आई लव यू बेबी,ഐ ലവ് യു ബേബി
किश,കിഷ്
उम्माह,ഉമ്മ
कहाँ मिलोगे,നിങ്ങൾ എവിടെ സന്ദർശിക്കും?
प्रेमी,കാമുകൻ
वेटिंग फॉर यू,നിങ്ങൾക്കായി കാത്തിരിക്കുന്നു
भावुक,വൈകാരികം
मोबाइल खराब,മൊബൈൽ തകരാറുകൾ
नो नेटवर्क,നെറ്റ്‌വർക്കൊന്നുമില്ല
सिगनल,സിഗ്നൽ
शॉपिंग,ഷോപ്പിംഗ്
लड़ना,യുദ്ധം ചെയ്യാൻ
चालु,ശരി
फोन,ഫോൺ
स्मार्ट फोन,സ്മാർട്ട് ഫോൺ
पीछा,പിന്തുടരൽ
धोका,അപകടം
फर्रे,ഫാരെ
नो नेट,വലയില്ല
वाई फाई,Wi fi
लोटा,ലോട്ട
माइक,മൈക്ക്
गाने,പാട്ടുകൾ
धूप,സണ്ണി
छाता,കുട
पानी,വെള്ളം
ब्लू पानी,നീലവെള്ളം
समुद्र,കടൽ
संगीत,സംഗീതം
बुराई,തിന്മ
त्रिशूल,ത്രിശൂലം
आग,തീ
काऊबॉय,ക bo ബോയ്
सिगार,സിഗാർ
पुराने दिन,പഴയ ദിവസങ്ങൾ
सुनहरे दिन,സുവർണ്ണ ദിനങ്ങൾ
शुभ रात्रि,ഗുഡ് നൈറ്റ്
भू,ഭൂമി
झाड़ू,ചൂല്
भूत,പ്രേതം
डर,ഭയം
खौफ,വിസ്മയം
दर,നിരക്ക്
ड्रीमस,സ്വപ്നങ്ങൾ
टोपी,തൊപ്പി
घमंड,വീമ്പിളക്കുക
छड़ी,വടി
चश्मा,കണ്ണട
बड़ी टोपी,വലിയ തൊപ്പി
डरावना,ഭയപ്പെടുത്തുന്നു
हसी,ഹസി
काला,കറുപ്പ്
आज ब्लू है पानी,ഇന്ന് നീലവെള്ളമാണ്
क्यूंकि,കാരണം
घर,വീട്
आराम,ബാക്കിയുള്ളവ
पहले,ആദ്യം
इंतज़ार,കാത്തിരിക്കുക
बड़े लोग,പ്രായമായ ആളുകൾ
हथोड़ा,ചുറ്റിക
अकेले,ഒറ്റയ്ക്ക്
बढ़िया,നല്ലത്
चुटकुला,തമാശ
जोक,തമാശ
शांति,സമാധാനം
मज्जे,മാജെ
मार्क्स,മാർക്സ്
योजना,പദ്ധതി
फॉर्मल,.പചാരികം
टाई,ടൈ
कुशी,എത്യോപ്യൻ
भागना,പ്രവർത്തിപ്പിക്കാൻ
विशवास,വിശ്വാസം
जादू,മാജിക്
टोना,മന്ത്രവാദം
चुड़ैल,മന്ത്രവാദി
उल्लू,മൂങ്ങ
रुकना,നിർത്താൻ
रोकना,നിർത്താൻ
विचार,ആശയം
जोकर,കോമാളി
हसना,ചിരിക്കാൻ
हसाना,ചിരിക്കാൻ
बनाया,നിർമ്മിച്ചത്
बन्दूक,ഷോട്ട്ഗൺ
गोली,ഗുളിക
विष्वास,വിശ്വാസം
उंगली,വിരൽ
चिड़ाना,കളിയാക്കാൻ
झूट,നുണ
सचाई,സത്യം
पागल,ഭ്രാന്തൻ
हैरोज़,വീരന്മാർ
गल्ले,ആട്ടിൻകൂട്ടം
हाथ,കൈകൾ
गिनती,എണ്ണം
अंक,നമ്പർ
जीत,വിജയം
दोबारा,വീണ്ടും
बेज़त्ती,ബെസാട്ടി
एक,ഒന്ന്
दिमाग,തലച്ചോറ്
कुछ नहीं,ഒന്നുമില്ല
गोला,ഗോളം
बेजत्ती,ബെസ്സി
किसी पर नहीं,ആരുമില്ല
क्रॉस,കുരിശ്
फटे कपडे,കീറിയ വസ്ത്രങ്ങൾ
दाढ़ी,താടി
खून,രക്തം
अकल,ജ്ഞാനം
भोजन,ഭക്ഷണം
दरवाज़ा,വാതിൽ
खोलो,തുറക്കുക
जरुरत,ആവശ്യം
निनी,നിനി
तागत,കരുത്ത്
बूट्स,ബൂട്ട്
ब्लैक,കറുപ്പ്
नाप,അളക്കുക
पॉपकॉर्न,പോപ്‌കോൺ
टी.वी.,ടിവി
मैच,മത്സരം
क्रिकेट,ക്രിക്കറ്റ്
आउट,.ട്ട്
गया,ഗയ
टी.वि.,ടി.വി.
स्कोर,സ്കോർ
रन,പ്രവർത്തിപ്പിക്കുക
इंडिया,ഇന്ത്യ
बॉल,പന്ത്
आखरी,അവസാനത്തേത്
बेटिंग,വാതുവയ്പ്പ്
जुआ,ചൂതാട്ടം
कुछ भी,എന്തും
बोल्ड,ബോൾഡ്
गालिया,അധിക്ഷേപം
अशब्द,വാക്ക്
फिक्स,പരിഹരിക്കുക
कमेंटेटर,കമന്റേറ്റർ
समाचार,വാർത്ത
मार,കൊല്ലുക
जोश,അഭിനിവേശം
तांग,ടാങ്
मैन,മനുഷ്യൻ
ट्रॉफी,ട്രോഫി
टोली,ടീം
झंडा,പതാക
चीयर गर्ल,സന്തോഷവതിയായ പെൺകുട്ടി
बेंट,വളഞ്ഞു
खेलो,പ്ലേ ചെയ്യുക
फॉर फ्रंट,മുന്നിൽ
खेलना,കളിക്കാൻ
ओड,വിചിത്രമായത്
इवन,പോലും
पूछना,ചോദിക്കാൻ
सबको,എല്ലാവർക്കും
हराएगा,തോൽപ്പിക്കും
लौंडे,ധ്രുവങ്ങൾ
दिल लाल जोर,ദിൽ റെഡ് ജോർ
दिल दिल्ली दिलसे,ദിൽ ഡെൽഹി ഡിൽസ്
खान,ഖാൻ
बावर्ची,കുക്ക്
स्वादिष्ठ,രുചികരമായ
परोसना,സേവിക്കാൻ
प्लेट,പ്ലേറ്റ്
नमक,ഉപ്പ്
स्वाद,രുചി
धमाका,ബാംഗ്
करछी,സ്ക്രാമ്പിൾ
लप लपाये,കണ്ടുപിടിക്കുക
छुरी कांटा,കത്തി നാൽക്കവല
चमच्च,സ്പൂൺ
साथ,കൂടെ
पहला,ആദ്യത്തേത്
चक,ചക്ക്
बनाना,നിർമ്മിക്കാൻ
ज़िन्दगी,ജീവിതം
मालिक,ഉടമ
सर्कार,തരം
दादागिरी,ദാദഗിരി
दबाना,അമർത്താൻ
गन,തോക്ക്
रिश्ता,ബന്ധം
सत्ता,ശക്തി
भाग,ഭാഗം
नौकर,ദാസൻ
चमचागिरी,ചാംചഗിരി
रविवार,ഞായറാഴ്ച
स्टीव जॉब्स,സ്റ്റീവ് ജോലികൾ
नो जॉब,ജോലിയില്ല
नो मनी,പണമില്ല
पैसा,പണം
बड़ा,വലിയ
कुश्ती,ഗുസ്തി
बॉक्सिंग,ബോക്സിംഗ്
नौकरी,ജോലി
कंपनी,കമ്പനി
छोड़ दूंगा,പോകും
नहीं करनी,അല്ല
कमाना,സമ്പാദിക്കുക
जीतना,വിജയിക്കാൻ
इनाम,പ്രതിഫലം
मनी,പണം
धन,പണം
सैलरी,ശമ്പളം
अमीर,സമ്പന്നൻ
तबियत,ആരോഗ്യം
आदमी,മനുഷ്യൻ
ऊपर,മുകളിലേക്ക്
ऊंचाई,ഉയരം
चढ़ गयी,കയറി
खाओ,തിന്നുക
सो,അതിനാൽ
दुबारा,വീണ്ടും
करो,ചെയ്യൂ
कमाओ,സമ്പാദിക്കുക
ख्याल,പരിചരണം
बल्ब,ബൾബ്
रौशनी,പ്രകാശം
बचाओ,സംരക്ഷിക്കുക
बचाएगा,സംരക്ഷിക്കും
ग्राफ,ഗ്രാഫ്
मनी की तरफ,പണത്തിന്റെ ഭാഗത്ത്
दयान,ദയാൻ
तीर,അമ്പടയാളം
बीच में,നടുവിൽ
होली,ഹോളി
रंग,നിറം
त्योहार,ഉത്സവം
पिचकारी,ആറ്റോമൈസർ
अब तो तू गया,നിങ്ങൾ ഇപ്പോൾ പോയി
बुरा ना  मनो होली है,മോശം നാ മനോ ഹോളി ഹായ്
रंगूंगी,രംഗുങ്കി
चुन चुन के,ചുൻ ചുൻ കെ
भांग,കഞ്ചാവ്
दूध,പാൽ
कब है होली,എപ്പോഴാണ് ഹോളി
कह के मारूंगा,ഞാൻ കൊല്ലുമെന്ന് പറഞ്ഞു
तेरा क्या होगा,നിങ്ങൾക്ക് എന്ത് സംഭവിക്കും
मतलबी,ശരാശരി
चश्मिश,കണ്ണട
मेक अप,മേക്കപ്പ്
सजावट,അലങ്കാരം
सुंदरता,സൗന്ദര്യം
हसना मज़ाक उड़ाना,തമാശ ചിരിക്കുക
मैं हूँ ना,ഞാൻ പറഞ്ഞത് ശരിയാണ്
बुरा ना मानो होली है,ഹോളി കാര്യമാക്കേണ്ടതില്ല
चलो होली खेलते है,നമുക്ക് ഹോളി കളിക്കാം
अब तोह तू गया,ഇപ്പോൾ നിങ്ങൾ പോയി
चुन चुन के मरूंगी,ചുൻ ചുൻ കെ മരുങ്കി
दारु,മദ്യം
चढ़ाना,പ്ലേറ്റിംഗ്
गिलास,ഗ്ലാസ്
गब्बर,ഗബ്ബാർ
कह के मरूंगा,ഞാൻ മരിക്കും എന്ന് പറഞ്ഞു
मुश्किल,ബുദ്ധിമുട്ടുള്ളത്
समझादे,അത് വിശദീകരിക്കുക
एग्जाम टाइम,പരീക്ഷാ സമയം
पढ़ादे,വായിക്കുക
फर्रे बना रहा हु,ഒരു ഫാരെ ഉണ്ടാക്കുന്നു
कागज,പേപ്പർ
भगवान,ദേവൻ
फेल,പരാജയപ്പെട്ടു
पूजा,ആരാധന
प्रार्थना,പ്രാർത്ഥന
बस 5 मिनट और,5 മിനിറ്റ് കൂടി
आंसर शीट,ഉത്തരക്കടലാസ്
प्रशन,ചോദ്യം
उत्तर,ഉത്തരം
एक्स्ट्रा टाइम,അധിക സമയം
सबसे उप्पर,എല്ലാറ്റിനുമുപരിയായി
अचे मार्क्स,നല്ല മാർക്ക്
रिजल्ट,ഫലം
तेरा कितना हुआ,നിങ്ങളുടെ എത്രയാണ്
कोर्स,കോഴ്സ്
सिलेबस,സിലബസ്
पक्का फेल,തീർച്ചയായും പരാജയപ്പെടും
हार मानता हु,ഉപേക്ഷിക്കുക
लाल झंडा,ചുവന്ന പതാക
बता दियो यार,സുഹൃത്തേ പറയൂ
आंसर,ഉത്തരം
अच्छा करना,നന്നായി ചെയ്യാൻ
बढ़िया करना,പിഴ
शुभ कामनाये,ഗുഡ് ലക്ക്
भगवान्,ദേവൻ
चमत्कार,അത്ഭുതം
खतरनाक,അപകടകരമാണ്
सरकार,സർക്കാർ
आलस,അലസത
अलसी,ചണവിത്ത്
बुढ़ापा,വാർദ്ധക്യം
उम्र,പ്രായം
ओल्ड,പഴയത്
बघवान,ബാഗ്വാൻ
इंसान,മനുഷ്യർ
आमना,മുഖാമുഖം
सामना,മുഖം
भक्त,ഭക്തൻ
नाशवान,നശിച്ചുപോകും
लेक्स लुथोर,ലെക്സ് ലൂതർ
डी.सी.,ഡി.സി.
दिमाग खराब,മോശം മനസ്സ്
हिल्ला हुआ,കുലുങ്ങി
सनकी,ഫ്രീക്ക്
लोइस लेन,ലോയിസ് ലെയ്ൻ
क्लार्क केंट,ക്ലാർക്ക് കെന്റ്
सुपरमैन,സൂപ്പർമാൻ
महा आदमी,വലിയ മനുഷ്യൻ
झुक जाओ,നമസ്‌കരിക്കുക
