american politics,আমেরিকান রাজনীতি
american election 2016,আমেরিকান নির্বাচন 2016
rockstar,সঙ্গীত তারকা
americans,আমেরিকানরা
america elections 2016,আমেরিকা আমেরিকা নির্বাচন ২০১।
tomorrow,আগামীকাল
lazy,অলস
tired,ক্লান্ত
laidback,আরাম করা
laze,বসিয়া থাকা
procrastination,গড়িমসি
procrastinate,গড়িমসি করা
delay,বিলম্ব
morning,সকাল
work day,কাজের দিন
off,বন্ধ
weekends,ছুটির
holidays,ছুটির
no,না
bath,স্নান
sunday,রবিবার
weekend holiday,সপ্তাহান্তে ছুটি
weekend off,ছুটির দিন বন্ধ
weekend trip,উইকএন্ড ট্রিপ
wash,ধোয়া
home,বাড়ি
clothes,বস্ত্র
pyjamas,পায়জামা
lazy sunday,অলস রবিবার
best,সেরা
offs,বিনিময় প্রথাই
pyjama party,পাজামা পার্টি
unwind,পোক খোলা
relaxing,আরামদায়ক
busy,ব্যস্ত
hibernation,শীতযাপনতা
sofa,পালঙ্ক
couch,পালঙ্ক
couch potato,পালঙ্ক আলু
silence,নীরবতা
sleeping,ঘুমন্ত
lazing,lazing
unwinding,unwinding
today,আজ
nothing,কিছু না
doing,করছেন
relax,শিথিল করা
chilling,হিম
lazy ass,অলস গাধা
chill,শীতলতা
no work,কাজ নেই
holiday,ছুটির দিন
sundays,রবিবার
vacation,অবকাশ
lazy bum,অলস পশ্চাদ্দেশ
eat,খাওয়া
sleep,ঘুম
repeat,পুনরাবৃত্তি
resting,বিশ্রামের
glutton,পেটুক
eating,আহার
hungry,ক্ষুধার্ত
foodie,ভোজন রসিক
good morning,সুপ্রভাত
sunrise,সূর্যোদয়
woke,woke
awake,জাগ্রত
up,আপ
rise up,জেগে উঠো
day,দিন
sleepy,নিদ্রালু
woke up,জেগে উঠল
useless,বেহুদা
vacations,অবকাশ
saturday,শনিবার
week off,সপ্তাহ বন্ধ
idle,অলস
pizza,পিজা
pancakes,প্যানকেকস
food,খাদ্য
food items,খাদ্য সামগ্রী
indulgence,ইচ্ছাপূরণ
rajnikanth,বাশা
rajnikant,রজনীকান্ত
thalaiva,বারান্দা
south indian cinema,দক্ষিণ ভারতীয় সিনেমা
tamil actor,তামিল অভিনেতা
tamil movies,তামিল সিনেমা
movies,চলচ্চিত্র
south indian,দক্ষিণ ভারতীয়
south indian actor,দক্ষিণ ভারতীয় অভিনেতা
movie dialogues,চলচ্চিত্রের সংলাপগুলি
understand,বোঝা
better,উত্তম
style,শৈলী
cant,নাকিসুরে কথা
stop,স্টপ
stop me,আমাকে থামাও
south indian movies,দক্ষিণ ভারতীয় সিনেমা
play,খেলা
ball,বল
action,কর্ম
drama,নাটক
kon,পারা
kaun,কে
who,WHO
rok,বছর
aaram,বাকি
time,সময়
rest,বিশ্রাম
south indian dialogues,দক্ষিণ ভারতীয় সংলাপ
south india,দক্ষিণ ভারত
bullet,গুলি
goli,বড়ি
fast,দ্রুত
tez,নিবন্ধ
anna,আনা
sotuh india,দক্ষিণ ভারত
fastest,দ্রুততম
faster,দ্রুত
rajnikanth jokes,রজনীকান্ত জোকস
yanna rascala,ইয়ান্না রাসলা
rascala,rascala
actor,অভিনেতা
indian actor,ভারতীয় অভিনেতা
lungi,প্রলম্বিত করা
master,মনিব
lungi master,লুঙ্গি মাস্টার
rajni,রাজনী
lungi dance,লুঙ্গি নাচ
chalbaaz,চতুর দুর্বৃত্ত
movie dialog,চলচ্চিত্রের সংলাপ
liquor,পানীয়
booze,মাল
drinking,মদ্যপান
drunk,মাতাল
indian movies,ভারতীয় সিনেমা
rajnikanth dialogues,রজনীকান্ত সংলাপ
dialogues,সংলাপ
chamak,ভাস
shine,চকমক
twenty twenty,বিশটি
sachin,শচীন
batting,ব্যাটিং
bowling,বোলিং
indian cricket team,ভারতীয় ক্রিকেট দল
indian cricket,ভারতীয় ক্রিকেট
cricket world cup,ক্রিকেট বিশ্বকাপ
cricketer,ক্রিকেটার
sports,ক্রীড়া
cricket fans,ক্রিকেট ভক্তরা
fan,পাখা
bat,বাদুড়
bowl,বাটি
india,ভারত
you,আপনি
balls,বাজে কথা
cricket,ক্রিকেট
indian cricketers,ভারতীয় ক্রিকেটাররা
batsman,ব্যাটসম্যান
bowler,বোলার
injury,আঘাত
bowled,বোল্ড
match,ম্যাচ
catch,ধরা
out,আউট
run out,রান আউট
cricket match,ক্রিকেট ম্যাচ
hit,হিট
maar,কিন্তু
punch,মুষ্ট্যাঘাত
howzzat,howzzat
indian cricketer,ভারতীয় ক্রিকেটার
that,যে
six,ছয়
sixer,ছক্কা
shot,শট
clap,হাততালির শব্দ
what,কি
dont,Dont
be,থাকা
duck,হাঁস
bend,মোড়
low,কম
sachin tendulkar,শচীন টেন্ডুলকার
tendulkar,টেন্ডুলকার
god,সৃষ্টিকর্তা
god of cricket,ক্রিকেটের godশ্বর
indian cricket match,ভারতীয় ক্রিকেট ম্যাচ
century,শতাব্দী
match night,ম্যাচ নাইট
sports injury,স্পোর্টস ইনজুরি
cricket kit,ক্রিকেট কিট
match score,ম্যাচ স্কোর
score,স্কোর
win,জয়
lost,নিখোঁজ
victory,বিজয়
bata,তরুণ
video,ভিডিও
online,অনলাইন
cricket fan,ক্রিকেট ভক্ত
player,খেলোয়াড়
third,তৃতীয়
3rd,প্রদর্শন
umpire,সালিস
referee,বিচারক
indian team,ভারতীয় দল
indian player,ভারতীয় খেলোয়াড়
12th,12th
man,মানুষ
twelveth,twelveth
indian crickter,ভারতীয় ক্রিকেটার
saale,Saale
smooth,মসৃণ
delivery,বিলি
commentary,ভাষ্য
cricket commentary,ক্রিকেট মন্তব্য
strike,ধর্মঘট
cheerleader,চিয়ারলিডার
cheer,উল্লাস
match fixing,ম্যাচ ফিক্সিং
fixing,স্থাপন করা
bik,ঠার
tu,আপনার
cricket team,ক্রিকেট দল
can,করতে পারা
drive,ড্রাইভ
players,খেলোয়াড়দের
full,সম্পূর্ণ
toss,শিরসঁচালন
full toss,পূর্ণ টস
pitch,পিচ
bounce,বড়াই
ek,একজন
one,এক
bouncer,ষণ্ড
do,করা
not,না
afraid,ভীত
scared,ভীত
hero,বীর
super hero,সুপার নায়ক
powerpuff girls,পাওয়ারফফ মেয়েরা
powerpuff,powerpuff
girls,মেয়েরা
power,ক্ষমতা
daring,সাহসী
strong,শক্তিশালী
bold,সাহসী
fighter woman,যোদ্ধা মহিলা
fighter,যোদ্ধা
here,এখানে
I am,আমি
cartoon network,কার্টুন নেটওয়ার্ক
cartoon,কার্টুন
professor,অধ্যাপক
ehh,ehh
whats up,কি খবর
sup,অভিজ্ঞতার স্বাস পাত্তয়া
doc,ডক
doctor,ডাক্তার
bugs bunny,বাগ শশ
rabbit,খরগোশ
carrot,গাজর
annoying,বিরক্তিকর
cartoons,কার্টুন
cartooon network,কার্টুন নেটওয়ার্ক
bunny,শশ
cute,চতুর
hey,অঁ্যা
hi,ওহে
the,দ্য
is,হয়
yours,আপনার
captain planet,অধিনায়ক গ্রহ
planet,গ্রহ
captain,অধিনায়ক
brave,সাহসী
empowering,ক্ষমতায়নের
will,ইচ্ছাশক্তি
hunt,খোজা
down,নিচে
hunter,শিকারী
road runner,রোড রানার
The Road Runner,দ্য রোড রানার
The Coyote,কোयोোট
looney toons,লুনি টুনস
toons,কার্টুন
animal instincts,প্রাণী প্রবৃত্তি
beep beep,বিপ বিপ
acme,চূড়া
pretty,চমত্কার
are,হয়
I m,আমি মি
johnny,জনি
johnny bravo,জনি ব্রাভো
bravo,বলিহারি
dude,শহরবাসী
sexy,সেক্সি
mojo jojo,মোজো জোজো
villain,দুর্জন
evil,মন্দ
wicked,দুর্নীতিপরায়ণ
bad,খারাপ
baddie,baddie
cruel,নিষ্ঠুর
cruel intentions,নিষ্ঠুর উদ্দেশ্য
bff,বাফুফে
forever,চিরতরে
life,জীবন
ed edd and eddy,এড এডি এবং এডি
ed,ইডি
edd,EDD
eddy,ঘূর্ণাবর্ত
bestie,পশুরা
log,লগ
imaginary,কল্পিত
imaginary friend,কাল্পনিক বন্ধু
plank,তক্তা
aww,ওহো
moment,মুহূর্ত
great,মহান
childhood,শৈশব
ruined,ছারখার
cats,বিড়াল
swat cats,সোয়াট ক্যাটস
roll,রোল
bahadur bille,সাহসী বিড়াল
swat,থাপ্পর
swat kats,সোয়াট ক্যাটস
bade miyan,বড় মিয়ান
chote miyan,ছোট মিয়ান
fighters,যোদ্ধাদের
best friends,সেরা বন্ধু
The Radical Squadron,র‌্যাডিক্যাল স্কোয়াড্রন
BADE MEOW,খারাপ আমাকে
CHOTE,ছোট
MEOW,মিউ
cartoon shows,কার্টুন শো
children,শিশু
catch you,তোমাকে ধরি
tom,টম
jerry,জার্মান
tom and jerry,টম এবং জেরি
cat,বিড়াল
mouse,মাউস
wanna,তোমার দর্শন লগ
cartoon character,ব্যঙ্গ চিত্র
the addams family,অ্যাডামস পরিবার
wednesday,বুধবার
girl,মেয়ে
knock,ঠক্ঠক্
jetsons,jetsons
the jetsons,জেটসন
jane,জেন
george,জর্জ
laugh,হাসি
haha,হা হা
dexter,ডানদিকের
dexters laboratory,ডেক্সটার পরীক্ষাগার
network,অন্তর্জাল
deedee,deedee
scientist,বিজ্ঞানী
lab,গবেষণাগার
mayor,মেয়র
secretary,সম্পাদক
sexy secretary,সেক্সি সচিব
Ms Sara Bellum,মিসেস সারাহ যুদ্ধ
sara bellum,সারা যুদ্ধ
the powerpuff  girls,পাওয়ারফফ মেয়েরা
Townsville,তোবনস্বিললে
red hair,লাল চুল
dress,পোশাক
red,লাল
heels,হিল
hot,গরম
bear,ভালুক
smarter,দক্ষতা সহকারে
average,গড়
fat,চর্বি
smart,স্মার্ট
THE YOGI BEAR,ইওগি বিয়ার
THE YOGI BEAR SHOW,ইয়াজি বিয়ার শো
wise,জ্ঞানী
intelligent,বুদ্ধিমান
we,আমরা
kid,ছাগলছানা
sharing,শেয়ারিং
share,ভাগ
alvin and the chipmunks,অ্যালভিন এবং চিপমুনস
alvin,Alvin
chipmunks,chipmunks
Simon,সাইমন
Theodore,থিওডোর
prize,পুরস্কার
yes,হ্যাঁ
yeah,হাঁ
all right,ঠিক আছে
alright,ঠিক আছে
boss,মনিব
sir,জনাব
servant,দাস
maid,দাসী
richie rich,রিচি রিচ
Irona the Robot Maid,আয়রন রোবট পরিচারিকা
robot,রোবট
irona,Irona
Mrs Rich,মিসেস রিচ
ok,ঠিক আছে
Sarabhai VS Sarabhai,সারাভাই ভিএস সারাভাই
rosesh,rosesh
sarabhai,সারাভাই
moma,Moma
momma,Momma
mamas boy,ঘরকোনা ছেলে
car,গাড়ী
boy,ছেলে
Einstein,আইনস্টাইন
biwi,স্ত্রী
wife,স্ত্রী
brain,মস্তিষ্ক
stupid,মূঢ়
big cars,বড় গাড়ি
lol,হাঃ হাঃ হাঃ
poetry,কবিতা
roshes poetry,কবিতা roshes
gaadi,রেলগাড়ি
dimag,মস্তিষ্ক
idiot,নির্বোধ
lame,পঙ্গু
lame poetry,খোঁড়া কবিতা
wine,মদ
whiskey,হুইস্কি
champagne,শ্যাম্পেন
drinks,পানীয়
drink,পান করা
offering drinks,পানীয় প্রদান
cheers,চিয়ার্স
alcohol,এলকোহল
sitcom,sitcom
indian sitcom,ইন্ডিয়ান সিটকম
middle class,মধ্যবিত্ত
ls,ম
highclass,উচ্চ শ্রেণী
maya,মায়া
maya sarabhai,মায়া সারভাই
mind,মন
making,তৈরীর
point,বিন্দু
vs,বনাম
sitcoms,কমেডি শোগুলোতে
indian sitcoms,ভারতীয় সিটকোমস
argument,যুক্তি
arguing,তর্ক
haunsla,আদা
sweety,সুইটি
monisha,মনীষা
hope,আশা
dont lose,হারান না
lose,হারান
proud,গর্বিত
monisha sarabhai,মনীষা সারাভাই
poison,বিষ
milk,দুধ
acting,অভিনয়
overacting,অতি-অভিনয়
woman,নারী
indian woman,ভারতীয় মহিলা
comedy shows,কমেডি শো
comedy,কমেডি
indian comedy shows,ভারতীয় কৌতুক শো
doodh,doodh
swear,শপথ
indian comedy,ভারতীয় কৌতুক
promise,প্রতিশ্রুতি
jaljeera,jaljeera
celebration,অনুষ্ঠান
housewife,গৃহিনী
aroma,সুবাস
rosesh sarabhai,রোজেশ সারাভাই
happiness,সুখ
show,প্রদর্শনী
indian shows,ভারতীয় শো
happy dance,খুশি নাচ
mummy,মমি
purse,টাকার থলি
hospital,হাসপাতাল
sweet,মিষ্টি
nurse,নার্স
flattering,চাটুকার
impress,ইমপ্রেস
patient,রোগী
mom,মা
mother,মা
mommas boy,মা ছেলে
lmao,LMAO
jelly,জেলি
roseshs poetry,গোলাপ কবিতা
son,পুত্র
doting,অনুরত
dote,যৌতুক
pigeons,পায়রা
birds,পাখি
pigeon,পায়রা
writings,লেখা
writing,লেখা
so,সুতরাং
class,শ্রেণী
middle,মধ্যম
high class,উচ্চ শ্রেণী
showoff,দম্ভ দেখানো
broke,ভেঙে
money,টাকা
rupees,টাকা
cash,নগদ
card,কার্ড
credit card,ক্রেডিট কার্ড
miser,কৃপণ
scrooge,কৃপণ
low on cash,নগদে কম
wallet,মানিব্যাগ
no money,কোন টাকা নাই
no salary,বেতন নেই
salary,বেতন
balance,ভারসাম্য
low balance,কম ভারসাম্য
no cash,খালি হাত
phone call,ফোন কল
mobile phone,মোবাইল ফোন
forgot,ভুলে গেছি
brothers,ভাই
dead,মৃত
bhai,ভাই
buddy,দোস্ত
bud,কুঁড়ি
bro,ভাই
t shirt,টি শার্ট
shirt,শার্ট
tee,টী বর্ণের নাম
t,টি
brother,ভাই
borrow,ধার
loan,ঋণ
owe,ঋণগ্রস্ত থাকা
bill,বিল
check,চেক
no balance,কোন ভারসাম্য নেই
pay,বেতন
restaurant,রেঁস্তোরা
bro brother,ভাই ভাই
extra,অতিরিক্ত
ask,জিজ্ঞাসা করা
snack,জলখাবার
snacking,snacking
bhel,BHEL
more,অধিক
munching,munching
hogging,নুড়ি
snacks,খাবার
note,বিঃদ্রঃ
girls night,মেয়েদের রাত
girls night out,মেয়েদের বাইরে রাত
ladies night,মহিলাদের রাত
broke girls,ভাঙা মেয়েদের
clubbing,প্রমোদসম্মেলন
club,ক্লাব
tonight,অদ্য রজনীতে
lets party,চল পার্টি করি
dancing,নাট্য
women,নারী
thursday,বৃহস্পতিবার
birthday,জন্মদিন
gift,উপহার
present,বর্তমান
birthday gift,জন্মদিনের উপহার
birthday party,জন্মদিনের পার্টি
kanjoos,বখিল
asking,জিজ্ঞাসা
birthday present,জন্মদিনের উপহার
shopping,কেনাকাটা
shop,দোকান
cell phone,মুঠোফোন
urgent call,জরুরি কল
no battery,কোন ব্যাটারি নেই
dead phone,মৃত ফোন
make,করতে
scoorge,কৃপণ
yaar,কে
bruh,Bruh
chai,ছিঁড়ে ফেলুন
tea,চা
masala tea,মশলা চা
kadak chai,কড়া চই
cutting chai,ফসল চা
treat,আচরণ
hangout,ঘুরা ফিরা
tea shop,চায়ের দোকান
tea stall,চা স্টল
guys,বলছি
guy,লোক
Demonetisation,Demonetisation
car pool,গাড়ী পুল
cab sharing,ক্যাব শেয়ারিং
auto,স্বয়ংক্রিয়
delhi auto,দিলি অটো
taxi sharing,ট্যাক্সি ভাগ করে নেওয়া
travelling,ট্রাভেলিং
travel,ভ্রমণ
traveling,ট্রাভেলিং
friendship,বন্ধুত্ব
change,পরিবর্তন
big note,বড় নোট
five hundred note,পাঁচশত নোট
bill pay,বিল পরিশোধ
no change,পরিবর্তন নেই
currency,মুদ্রা
metro,মেট্রো
stuck,আটকে পড়া
got,পেয়েছেন
transport,পরিবহন
bus,বাস
train,রেলগাড়ি
metro train,মেট্রো ট্রেন
delhi metro,দিল্লি মেট্রো
delhi metro train,দিল্লি মেট্রো ট্রেন
mumbai metro,মুম্বাই মেট্রো
local transport,স্থানীয় পরিবহন
late,বিলম্বে
late to work,কাজ করতে দেরি
excuses,অজুহাত
worker,কর্মী
employee,কর্মচারী
office staff,অফিস কর্মকর্তা
manager,ব্যবস্থাপক
team,টীম
suit,মামলা
cab,ট্যাক্সি
cabbie,cabbie
cab guy,ক্যাব লোক
driver,চালক
taxi driver,ট্যাক্সি চালক
taxi,ট্যাক্সি
auto driver,অটো ড্রাইভার
route,রুট
direction,অভিমুখ
area,এলাকায়
took,গ্রহণ
delayed,বিলম্বিত
latecomer,latecomer
navigation,ন্যাভিগেশন
way,পথ
road,রাস্তা
street,রাস্তা
procession,মিছিল
job,কাজ
in laws,আইন
mother in law,শাশুড়ি
father in law,শ্বশুর
inlaws,inlaws
relatives,আত্মীয়
married,বিবাহিত
married employee,বিবাহিত কর্মচারী
bahane,ছুতা
kaam,কাজ
office job,অফিসের কাজ
office excuses,অফিস অজুহাত
loosemotions,আলগা গতি
loose motions,আলগা গতি
sick,অসুস্থ
sickness,অসুস্থতা
ill,অসুস্থ
unwell,অসুস্থ
late coming,দেরীতে আসছে
workexcuses,workexcuses
member,সদস্য
fake,নকল
faking illness,নকল অসুস্থতা
bad stomach,খারাপ পেট
stomach ache,পেট ব্যথা
potty,তুচ্ছ
dump,মনমরা ভাব
poop,গুলি চালানো
parents,বাবা
station,স্টেশান
pick,বাছাই
railway station,ট্রেন স্টেশন
bus stand,বাস স্ট্যান্ড
work excuses,কাজ অজুহাত
work place,কাজের জায়গা
flat tyre,ফ্ল্যাট টায়ার
puncture,খোঁচা
tyre,পাগড়ি
broke down,ভেঙ্গে ফেলা
working,পরিশ্রমী
sad employee,দু: খিত কর্মচারী
on,চালু
skipped,এড়ানো হয়েছে
bai,সাদা
kaamwali,দাসী
late today,দিনের শেষে
theft,চুরি
robbery,ডাকাতি
heist,ডাকাতি
building,ভবন
society,সমাজ
crime scene,অপরাধপট
appartment,appartment
work excuse,কাজ অজুহাত
employer,নিয়োগকর্তা
car broke down,গাড়ী নষ্ট হয়ে গেছে
kharab,প্রতিবন্ধীদের
gaadi band,গাড়ি বন্ধ
raining,বৃষ্টি
monsoon,মৌসুমি বায়ু
location,অবস্থান
city,শহর
water clogging,জল আটকে
paani,জল
coca cola,কোক-কয়লা
thanda,ঠান্ডা
coke,কোক-কয়লা
yo,আমি
beverage,পানীয়
taste the feeling,অনুভূতি স্বাদ
taste,স্বাদ
bottle,বোতল
cola,কোলাবৃক্ষ
coca,কোকা
coke bottle,কোকের বোতল
jersey,জার্সি
soft drink,কোমল পানীয়
1,1
coca cola,কোক-কয়লা
meet,সম্মেলন
walking,হেঁটে
foodies,ভোজনরসিকদের
khushiyaan,Khushiyaan
feeling,অনুভূতি
meeting,সভায়
towel,গামছা
bathroom,পায়খানা
shower,ঝরনা
girl in washroom,ওয়াশরুমে মেয়ে
washroom,সাজঘর
toilet,টয়লেট
girl in towel,তোয়ালে মেয়ে
no wash,কোন ধোয়া
clean,পরিষ্কার
fresh,তাজা
freshen,ফ্রেশেন
company,প্রতিষ্ঠান
dirty pack,নোংরা প্যাক
pack,প্যাক
dirty,মলিন
cold,ঠান্ডা
girl in bathrobe,স্নানের মেয়ে
bathing,গোসল
bathe,স্নান
industry,শিল্প
clean up,পরিষ্কার কর
unhygienic,অস্বাস্থ্যকর
hygiene,স্বাস্থ্যবিধি
sanitary,স্বাস্থ্যের পক্ষে উপকারী
fever,জ্বর
ganda,সৌন্দর্য
deodorant,ডিওডোরেন্ট
in,ভিতরে
kal,আগামীকাল
nahaya,গোসল
ath,Ath
athing,athing
wash wash up,ধোয়া ধোয়া
alibi,অপরাধের অনুষ্ঠানকালে অন্যত্র থাকার অজুহাতে রেহাই পাইবার দাবি
excuse,ছুতা
nightsuit,রাতের পোশাক
underwear,আন্ডারওয়্যার
kacche,কাঁচা
dhule,ধুলে
washing,ধোলাই
dry,শুষ্ক
dirty clothes,ময়লা কাপড়
arriving late,দেরীতে পৌঁছেছে
ironing,ইস্ত্রি করা
iron,লোহা
pants,প্যান্ট
trousers,ট্রাউজার্স
naked,নগ্ন
tie,টাই
no bath,স্নান নেই
warm,উষ্ণ
restroom,পায়খানা
woman in towel,তোয়ালে মহিলা
pink,পরাকাষ্ঠা
lady,ভদ্রমহিলা
hot water bath,গরম জল স্নান
no shower,ঝরনা নেই
holi,হোলি
wash up,ধুয়ে ফেলুন
pichkaari,ওয়াটার গান
gross,স্থূল
abey,abey
blue,নীল
naha,চামড়া
winter,শীতকালীন
oye,Oye
come,আসা
thand,ঠান্ডা
Daisy Duck,ডেইজি হাঁস
darling,ধন
good,ভাল
luck,ভাগ্য
good luck,শুভকামনা
memories,স্মৃতি
bae,Bae
girl friend,মেয়ে বন্ধু
school days,স্কুলের দিনগুলি
eighties,আটের দশকের
baby,বাচ্চা
lovable,স্নেহের যোগ্য
girl friends,মেয়ে বন্ধুরা
post,পোস্ট
posted,পোস্ট
first,প্রথম
before,আগে
update,হালনাগাদ
social media,সামাজিক মিডিয়া
donald duck,ডোনাল্ড হাঁস
donald,ডোনাল্ড
child,শিশু
hilarious,অত্যধিক হাসিখুশি
insane,উন্মাদ
cuteness,বুদ্ধিসম্পন্নতা
mental,মানসিক
mentally,মানসিকভাবে
oh,উহু
boy oh boy,ছেলে ওহ ছেলে
mickey,মিকি
mickey mouse,মিকি মাউস
response,প্রতিক্রিয়া
shocked,বিস্মিত
some,কিছু
music,সঙ্গীত
songs,গান
song,গান
minnie,Minnie
mini,ক্ষুদ্র
minni,আমার
minnie mouse,Minnie মাউস
melody,সুর
need,প্রয়োজন
all,সব
romance,রমন্যাস
romanctic,রোমান্টিক
conversations,কথোপকথন
talks,আলোচনা
lover,প্রেমিকা
guitar,গিটার
instrument,যন্ত্র
forbidden,নিষিদ্ধ
romantic,রোমান্টিক
heart ache,হার্ট ব্যথা
dill,শুলফা
how,কিভাবে
cteness,cteness
starts,শুরু
beginning,শুরুতে
conversation,কথোপকথন
for,জন্য
group,গ্রুপ
happy birthday,শুভ জন্মদিন
to me,সাথে
my birthdy,আমার জন্মদিন
my,আমার
hello,হ্যালো
starters,নতুনদের
begin,শুরু করা
mouseketeers,mouseketeers
magic,জাদু
jaafu,jaafu
jadu,যাদু
cloak,ছদ্মবেশ
me,আমাকে
praise,প্রশংসা
in love,প্রণয়াসক্ত
ishq,ইশক
flirt,ছিনাল
flirtatious,ছেনালিপূর্ণ
filmy,চলচ্চিত্র
bollywood,বলিউড
cinema,সিনেমা
hindi,hindi
relationships,সম্পর্ক
pyar,ভালবাসা
dl,DL
zindagi,Zindagi
hai,হয়
dialogue,সংলাপ
dialog,কথোপকথন
mohabbat,Mohabbat
lovesick,প্রণয়পীড়িত
chance,সুযোগ
stake,পণ
risk,ঝুঁকি
kuch,কিছু
by,দ্বারা
mera,মেরা
limit,সীমা
main,প্রধান
hearts,অন্তরে
rule,নিয়ম
pyaar ke rules,প্রেমের বিধি
friendzone,বন্ধু জোন
friendzoned,friendzoned
diwana,পাগলাটে
mad,পাগল
ole,না
bole,বলে
saif,সাইফ
saif ali khan,সাইফ আলী খান
tera,তেরা
jab bhi,যখনই
see,দেখা
dekhu,Dekhu
ladka,ছেলে
bike,সাইকেল
hitting,আঘাত
hitting on,উপর আঘাত
aur,স্বর্ণ
dono,কিভাবে
thai ishqiya,থাই ইশকিয়া
baccha,বাচ্চা
hai jee,জি
empty,খালি
pockets,পকেট
paisa,টাকা
cashless,cashless
staff,কর্মী
later,পরে
diwali,দিওয়ালি
professional,পেশাদারী
prediwali,prediwali
diwali party,দিওয়ালি পার্টি
card party,কার্ড পার্টি
ethnic wear,জাতিগত পোশাক
traditional wear,traditionalতিহ্যবাহী পোশাক
traditional,ঐতিহ্যগত
festive,উল্লসিত
festive wear,উত্সব পরিধান
daru,একটি উপহার
sharab,ওয়াইন
alocohol,এলকোহল
kurta pyjama,কুর্তা পায়জামা
where,কোথায়
cardparty,cardparty
say,বলে
to,প্রতি
crackers,বাদাম কাটিবার যন্ত্র
slogan,জিগির
deepawali,আলো
dipawali,আলো
cards,তাস
couple,দম্পতি
rangoli,rangoli
stay,থাকা
away,দূরে
diya,দ্য
lamps,আলো
diwlai celebration,দিওয়ালি উদযাপন
maa,পৃথিবী
mata,চোখ
housewide,housewide
safai,পরিষ্কারের
ghar,বাড়ি
house,গৃহ
house cleaning,ঘর পরিষ্কার
